"","x"
"266",-0.949085122659707
"267",-5.59080000904037
"268",-5.73976336013222
"269",2.8929157715911
"270",1.16532860860799
"271",-6.50519745489372
"272",-4.28423375561709
"273",3.07337335391627
"274",-5.051673488314
"275",2.42771325634776
"276",-2.35072778739651
"277",-3.43923496363008
"278",-1.78237506331577
"279",-1.58273059826565
"280",-5.37805128776287
"281",-3.58808832731714
"282",-3.22038294692078
"283",-0.866454151947204
"284",-2.0205489748603
"285",-5.6583736290667
"286",-0.484541695378538
"287",-3.0066744000023
"288",-4.30274409661127
"289",0.507543208942094
"290",-5.02653997426803
"291",-0.0725730253638481
"292",0.740675099768904
"293",-3.99909897827075
"294",-0.884073078499016
"295",-0.867799716095742
"296",0.145882171234211
"297",-3.94831256518627
"298",1.40186238681825
"299",-1.44069278518867
"300",-4.18431057849412
"301",-3.54515112116192
"302",-3.51322058656156
"303",-0.420869430900174
"304",-0.552267344276661
"305",-2.29806199245408
"306",-3.14279197065633
"307",-3.83305191012269
"308",0.599531072679065
"309",-3.8528491102241
"310",-3.6331943080394
"311",-0.120180168304742
"312",1.44176286359277
"313",-5.61373650698416
"314",-4.54380002906098
"315",-4.31279465216544
"316",1.08746011273396
"317",2.90764227374363
"318",-4.58489250600698
"319",1.27174701485633
"320",-4.81579166576243
"321",0.135115840835041
"322",-3.21081901299811
"323",-5.73129470557879
"324",-2.73491843325976
"325",-3.56531441982092
"326",-4.96646230447204
"327",-4.2601162526444
"328",0.179386540694152
"329",1.04987118323827
"330",1.03016363825053
"331",-1.09452380184772
"332",-5.21890167733182
"333",-1.80141445302914
"334",0.630953728942467
"335",-4.18957443469452
"336",0.716768128634641
"337",-3.58335942923009
"338",-2.89097362494225
"339",-1.17756317306715
"340",-4.08419918072239
"341",-3.57395919387093
"342",-4.90534377580273
"343",-1.8669867943227
"344",1.18266571393901
"345",-2.96652625472017
"346",-4.28322408046225
"347",-3.91939605599979
"348",-0.288312684321906
"349",-3.62200943023304
"350",-1.74371681029326
"351",-3.01288873250571
"352",-5.99877943141988
"353",0.864928789322832
"354",-8.0647761218546
"355",-5.02251557998996
"356",-4.95117070033749
"357",-4.38173930360084
"358",-3.47203470046388
"359",-6.82972533661145
"360",-2.98026969446877
"361",-1.79131587642619
"362",0.874082842516072
"363",-3.33474071777855
"364",-1.10850664180095
"365",-3.57369313757761
"366",-3.5172560868203
"367",-0.819250961494097
"368",-2.51251496949036
"369",-5.22543370589139
"370",0.358724852793205
"371",-5.56688324702509
"372",-3.32483592666431
"373",-5.86741169822402
"374",-3.87873035437089
"375",-0.574849454266561
"376",-4.02432640470426
"377",0.406290930071366
"378",-2.15179496525428
"379",-0.00431122298802222
"380",-2.32411389615541
"381",-7.58164272044765
"382",-0.558216942560589
"383",-2.21474254333519
"384",-5.94666221187327
"385",-1.20503686680731
"386",-6.5909543035808
"387",-4.42901430460263
"388",-5.37970955382558
"389",-5.09585684886404
"390",-3.03251957355615
"391",-1.49893043019523
"392",-3.47517183286252
"393",-1.1998979542982
"394",-1.80386431167592
"395",-4.7462403414939
"396",1.62054921229144
"397",-1.27964852691044
"398",-3.4181327725697
"399",-2.15755900449731
"400",-4.84333219453919
"401",-0.862857630109841
"402",-4.64437450054215
"403",-6.43506562619581
"404",-1.19572233068068
"405",-2.34716730603936
"406",-3.83527310640116
"407",-2.43844673229089
"408",-5.42413734827068
"409",-3.34567681296317
"410",2.99997574870461
"411",-2.79013900933582
"412",-1.69197699256984
"413",-0.015508145089818
"414",-1.44746739619018
"415",2.26139592825533
"416",-3.64352352407232
"417",0.142757570324511
"418",0.82632999067742
"419",-2.65122082429621
"420",1.49565100769462
"421",-4.63546488499633
"422",0.157507803591606
"423",-4.05062269774682
"424",-4.46915579497428
"425",1.28842165929212
"426",-5.73920859634879
"427",-6.78585588834107
"428",1.05359858011016
"429",0.473582164029676
"430",-5.59826953849049
"431",0.657511399492398
"432",-2.9560448632729
"433",1.02060825602137
"434",-1.66035407320974
"435",-4.4737921006453
"436",-2.34396463345524
"437",0.19937370423713
"438",-0.931717140610258
"439",-5.96894133157805
"440",2.54686383243469
"441",0.46665138345098
"442",1.11968819664957
"443",-6.39462852322687
"444",-0.240119060014944
"445",-0.413314973378984
"446",-5.37271004926481
"447",-2.90090558709736
"448",2.88805713425176
"449",-1.1026429984228
"450",-2.24522037901172
"451",-3.84276676401187
"452",-4.33804365619598
"453",-3.32404729332591
"454",-3.58281887918442
"455",-3.98520023570487
"456",-0.895593326011188
"457",-2.71748217924028
"458",0.00928088396817728
"459",-3.06550763363192
"460",-2.24851681117851
"461",-4.30619412141761
"462",0.618429630351629
"463",-0.836845771198346
"464",-4.85288430563055
"465",0.352237461952027
"466",-5.44578724342442
"467",0.216801949445989
"468",-2.39306897472005
"469",0.78527460277768
"470",0.899344611171149
"471",-3.14956471741533
"472",-0.290773935378132
"473",-4.02303913245593
"474",0.239104475137262
"475",1.3771185021301
"476",-1.75538067580022
"477",-4.76590096649031
"478",-5.65987144527841
"479",-5.37477931279344
"480",-4.43154203922432
"481",1.19248805709423
"482",-3.9052137949964
"483",-0.226445756542084
"484",-0.849914466779152
"485",-2.21151153947476
"486",-5.04532033541239
"487",0.318419933696942
"488",0.195976738526122
"489",-2.17376560546244
"490",-1.46437834170147
"491",-4.76464450922737
"492",-2.02596653704939
"493",-5.05448744567426
"494",2.58100164601288
"495",-2.19992826816077
"496",-4.34972262709417
"497",-5.74004045387387
"498",-5.33058552370924
"499",-4.47525450333805
"500",-2.7558611172101
"501",-1.28320702582581
"502",-2.18589121514724
"503",1.66345014720716
"504",-3.37129555111849
"505",-0.516623507937519
"506",-5.70662101146159
"507",-2.96891825669509
"508",-3.64477607507994
"509",-2.08888290123105
"510",-4.05992791602919
"511",-4.1610889594828
"512",-0.593159609403097
"513",-1.45578124171471
"514",0.971270229766009
"515",-5.22666337402559
"516",-3.71314461911007
"517",-0.316083469425935
"518",-2.50272279754419
"519",-5.65718408143307
"520",-2.91498067734699
"521",-6.62525856523378
"522",-3.46371035418944
"523",-5.93430535681668
"524",-3.28288069345948
"525",-1.43224227627647
"526",0.512348912106681
"527",-0.400899542019397
"528",-2.71273224480324
"529",-1.71751684816709
"530",-5.18737532755272
"531",-3.75374687384138
"532",-0.571932036987048
"533",-4.19419983155025
"534",-1.18806923032501
"535",-7.92840077856196
"536",-0.180587277973526
"537",-4.0609301039748
"538",-0.120065663820482
"539",-1.77218856142602
"540",-6.12940757828752
"541",-4.89221470737127
"542",-1.10590034261498
"543",-2.35513526529984
"544",-5.98383260444128
"545",-1.98095957487487
"546",0.351505141617797
"547",-2.39320879293181
"548",-5.27354504058491
"549",-1.95580912419811
"550",-0.128607614466306
"551",0.73082651155543
"552",-4.75221885847973
"553",-4.01662673714826
"554",-4.18501545307939
"555",-3.53773624002023
"556",-2.69466831307266
"557",-2.03985152146181
"558",-4.2173536932218
"559",-5.06009971631531
"560",2.17409159618106
"561",-0.810350086108268
"562",1.26624908745028
"563",0.235421348290135
"564",-4.19840737437236
"565",-4.31554965139144
"566",-4.47688622689776
"567",-5.58009024145574
"568",-2.40034010043898
"569",2.32028175892652
"570",-2.34019891680347
"571",-3.69499900590258
"572",0.689787058107287
"573",-3.94627721103696
"574",-0.334797511606254
"575",-3.71294672242804
"576",-3.74342717701544
"577",-5.9508109489661
"578",-3.54740770985825
"579",-3.05608661389616
"580",-5.64710364071023
"581",-5.03926014444641
"582",-5.50857162630764
"583",-4.6507145090721
"584",-3.63129309206697
"585",0.0193135147551473
"586",-5.20067115514395
"587",-3.31586592316178
"588",-3.62633955712508
"589",-4.40957066041369
"590",0.617477921786486
"591",-4.39164307553821
"592",2.80953004599382
"593",-5.24114279030258
"594",-4.21447291387016
"595",0.544092662918446
"596",-2.83097814618073
"597",-3.15440963427507
"598",-3.62921936745863
"599",-3.60615840440522
"600",-5.3451553464123
"601",-2.19332016672008
"602",-5.40299242912732
"603",-4.31970133869923
"604",-5.941776533844
"605",-1.17148083242337
"606",-4.23848315555531
"607",-1.97550123563759
"608",-5.67904316599301
"609",-1.45584735521815
"610",-0.70834128267405
"611",-1.96308559678201
"612",-4.0608544191319
"613",-0.374884131819266
"614",-4.65653562922816
"615",1.35037950080751
"616",-0.944720370393568
"617",-1.69765436572491
"618",1.17380763350991
"619",-2.38838965902071
"620",-4.53178742303002
"621",1.01093395667835
"622",-5.61810908414828
"623",0.893757164142182
"624",-3.41932233463087
"625",-0.989878689471867
"626",-2.16001758814608
"627",0.197598758247207
"628",-3.44277374576157
"629",-3.82403590526073
"630",-2.27468891803017
"631",-2.82882702431031
"632",-1.65425118901806
"633",-0.614147283130857
"634",1.74042543661052
"635",-1.46996990821693
"636",0.748689711020996
"637",-4.60264657495352
"638",2.22752063200704
"639",-0.0481167345758244
"640",-1.25912843955963
"641",0.989435661753821
"642",-5.79592128085809
"643",1.37245958123992
"644",-5.88052735034717
"645",-2.33758181725176
"646",-1.1624002481581
"647",-5.50442204736703
"648",-1.06121240681382
"649",1.78308433092863
"650",-1.83463902345056
"651",-0.882776222929339
"652",-1.28135963763395
"653",-2.9844795766263
"654",-3.98583833469228
"655",2.28124745133229
"656",0.146132111518199
"657",0.718117627695405
"658",-2.78415576064054
"659",-3.52187482704497
"660",1.39247669999849
"661",-0.855830906270262
"662",2.17899596478713
"663",-3.48371405934309
"664",-4.0458585997739
"665",-3.42044924104585
"666",-3.2174078612882
"667",1.67221107865662
"668",-5.24593892959386
"669",1.26793844234559
"670",-4.03018364152187
"671",-2.65431440989778
"672",-1.45144094879955
"673",-4.44921517976816
"674",-1.90979309513472
"675",1.3918672641448
"676",-0.735759318772306
"677",-5.12075806423623
"678",-5.06675167444542
"679",-1.94638343694131
"680",-2.98437060845122
"681",-4.23144622649123
"682",2.93586436152076
"683",-1.74765274647795
"684",-3.84952791831102
"685",-4.39027114740467
"686",-2.67988092086772
"687",-2.93628044775373
"688",1.12062700483989
"689",0.609690032816427
"690",-5.14682633913678
"691",-2.90081680888584
"692",-4.15541026193988
"693",-4.61020436309972
"694",-2.68693583636171
"695",-3.60468786335277
"696",-4.09265048101443
"697",-4.40627660389866
"698",-4.73790692374293
"699",-5.26593822678483
"700",-0.966348672408968
"701",0.249176015517868
"702",-0.575784965973718
"703",-4.55710118132596
"704",1.15497214871966
"705",-1.82180425838207
"706",-1.08880955373976
"707",-2.41321674718401
"708",0.893133885436624
"709",-1.3104666476915
"710",-3.97730201129023
"711",-1.19948110085129
"712",-3.68488424898122
"713",-3.44835304664711
"714",1.9026778187801
"715",-1.97893322477838
"716",-0.964515605378509
"717",-1.28374952161348
"718",1.4981232744514
"719",-2.44536282786614
"720",0.0821140192959966
"721",-0.000733389672804563
"722",2.30484320342345
"723",-0.522579375323561
"724",-4.41884823317253
"725",-0.0858156562276866
"726",1.09407600435773
"727",-2.35540600829751
"728",2.04860872760862
"729",0.538656589001565
"730",-1.83328964720421
"731",-3.40584633197975
"732",-5.35997877798674
"733",-1.88421989920899
"734",-0.497458509614539
"735",-1.7595353183361
"736",-1.60061142486787
"737",1.86042239381068
"738",-0.624375209941471
"739",-0.216948416688872
"740",-5.74669813784062
"741",-3.04166691478218
"742",-0.081161519222551
"743",-3.50944181778157
"744",-3.59891417120803
"745",-3.83366898956724
"746",-4.77199027063353
"747",0.957604906904978
"748",-3.31605204427294
"749",-0.329132345023075
"750",-0.328248126804715
"751",-3.22261356672714
"752",-3.39678465533369
"753",3.13479399431687
"754",-4.35374084543394
"755",-1.47463762059272
"756",-2.90746670879325
"757",-1.08554461019173
"758",-2.72902317628035
"759",-1.45971849600684
"760",-5.86224798925082
"761",-2.5288434339259
"762",-0.0268496274537489
"763",0.881724663337835
"764",3.34841659074822
"765",-0.0743609858549732
"766",-4.62448681099586
"767",-2.90318388774384
"768",-3.77954038411847
"769",-1.35472071257891
"770",-1.12912106120422
"771",-2.62003405878548
"772",0.539964952953225
"773",-1.82165061256509
"774",0.0822193756898937
"775",-4.54870284272671
"776",-1.61094925197042
"777",-3.11399865313926
"778",-0.377099691948112
"779",0.166921274586382
"780",-0.439645232402462
"781",1.62360845350034
"782",1.60434803048398
"783",-1.68190475128811
"784",-0.491534941048698
"785",-3.35294646003915
"786",4.40709526995693
"787",1.6210015146269
"788",0.174820580433536
"789",0.180701542626412
"790",1.73479207005033
"791",0.16818732597981
"792",-3.21400906203808
"793",-0.719336946434227
"794",-4.71858168761508
"795",-0.609448709255883
"796",-3.22756050539727
"797",1.2792302370228
"798",3.09284052993844
"799",-1.76674841769763
"800",-5.17830181701592
"801",-3.25043691744043
"802",-0.793198171921672
"803",-3.73774933878267
"804",0.521553791876288
"805",-5.13580795901172
"806",0.494886470767206
"807",2.72677127481228
"808",1.71868324028856
"809",-2.90820916463321
"810",0.596400770064614
"811",-1.70328404326947
"812",1.54628085762809
"813",-0.830006115666869
"814",2.90104831244422
"815",2.59448308377693
"816",0.226312265374771
"817",-2.77745224010765
"818",-2.10443750285808
"819",-0.490103317951073
"820",-3.65433655641552
"821",-3.5192421792844
"822",-2.28757327681947
"823",-2.57635657862502
"824",0.0225868523406714
"825",-4.77464298379541
"826",-5.35195902932051
"827",0.781698355104467
"828",-2.38913287731126
"829",-2.60516035796142
"830",0.0098552739965605
"831",-0.332553979173939
"832",-1.57963416516822
"833",-3.39462174252777
"834",-3.72305379940829
"835",0.444939823276638
"836",1.20122761857438
"837",-0.756188757019935
"838",3.31678692060414
"839",3.24899175462622
"840",-0.575596140959418
"841",0.291869808586529
"842",-3.23871186253731
"843",-3.38757208692197
"844",2.80175727594962
"845",-2.95779858577714
"846",0.10591137678662
"847",-0.0362738445007942
"848",-3.4266131314653
"849",-3.41052710700935
"850",-2.90407886561127
"851",-0.424372036345335
"852",5.30793926238383
"853",-0.475079274642662
"854",-0.281591298990218
"855",6.5774339257345
"856",-4.19602497404106
"857",-3.14092520629745
"858",-0.586424260910338
"859",1.07440668723132
"860",0.337258047537158
"861",-1.45706346677032
"862",-4.13308498985085
"863",-1.28862693463889
"864",0.741132351315384
"865",1.44595681878702
"866",4.26367575083813
"867",1.21890741008596
"868",7.29792402709854
"869",-0.48278938331005
"870",2.44265141070934
"871",1.14770577296426
"872",-0.344706131150529
"873",-4.13364063593596
"874",2.91494508323381
"875",-0.533859551911366
"876",0.285575460764518
"877",6.16814160181988
"878",-1.47721425132255
"879",3.98508287358793
"880",-0.496727893986117
"881",1.61807017794028
"882",0.554434134033015
"883",0.985480612904198
"884",-0.553429043627607
"885",0.410902381615287
"886",2.77556816385558
"887",2.80892202789053
"888",-4.99807154764106
"889",0.171117934615536
"890",1.47720947851881
"891",11.2917399759101
"892",0.948343296767312
"893",0.8959245029674
"894",-2.88698617071364
"895",4.43000197807177
"896",-3.35709298840783
"897",-3.28397798038467
"898",3.46022626101935
"899",-2.86117134714239
"900",-2.62836341429905
"901",-2.90455079063827
"902",-3.80273409447429
"903",6.35009814616904
"904",-2.81593709501058
"905",8.20655847521841
"906",-2.85988443333824
"907",-0.150455674890942
"908",-3.57662214442168
"909",-0.365460898741775
"910",-3.33876161037925
"911",4.50547919034179
"912",-2.86605311905168
"913",-2.5545067397611
"914",-3.02387976367854
"915",-5.69897707415769
"916",-2.55371543979701
"917",-1.86163734524536
"918",-0.549182802205428
"919",-2.18707916317097
"920",-4.07275401553374
"921",-2.54441139262675
"922",2.95670115884596
"923",-1.32676053604977
"924",1.7351139809439
"925",0.343011884523058
"926",6.39072191069038
"927",-1.97775702288074
"928",-1.51212396489711
"929",-2.08626894359671
"930",-0.542861375196106
"931",1.55549357949698
"932",-2.17219299040884
"933",-2.18147366183327
"934",-2.30638698091983
"935",0.976889495328907
"936",0.299036224582277
"937",-3.72029592192649
"938",-0.980217921744805
"939",-3.98198165758093
"940",3.40019580284278
"941",11.3646176167193
"942",0.312049412624924
"943",-1.8238502980568
"944",0.205369425727346
"945",-2.2930653807399
"946",0.964401754028554
"947",10.6329363679742
"948",0.141451923396151
"949",-4.98781335269076
"950",-0.966206263092444
"951",1.86317707398141
"952",3.29761008272195
"953",2.58463441155573
"954",8.04056691506609
"955",0.493299622534638
"956",9.52125771783642
"957",-1.19614271170238
"958",0.937797463954404
"959",-3.48311716979863
"960",2.09120437777497
"961",-5.96246883871232
"962",-3.29616935447365
"963",-0.232372054531174
"964",7.01545912321017
"965",3.40386060330925
"966",0.0628750368266005
"967",2.91174593393933
"968",-2.59483271801609
"969",-1.96442886457251
"970",0.801624218018926
"971",-3.06739487051563
"972",7.60545724460381
"973",-0.679974837664503
"974",-0.013238589212925
"975",1.34572296609696
"976",10.9956292886875
"977",-3.53199982509057
"978",2.45694572082783
"979",1.3840724698673
"980",-5.89818998829822
"981",-4.82562929909279
"982",0.322480225731365
"983",3.8550765248131
"984",-4.12696146689964
"985",0.278274446650367
"986",1.1901935059494
"987",-1.68442140055911
"988",6.97752487445945
"989",-0.0560506257245432
"990",-2.39563522173635
"991",-3.94361621915375
"992",-1.53471333791655
"993",-1.68435954636287
"994",-1.73615461148156
"995",-3.0130757791541
"996",-1.68094701056468
"997",-1.27246555000276
"998",-2.63395494074789
"999",-0.317646202336368
"1000",3.36819568040428
"1001",-4.03056719917741
"1002",-4.55765721460608
"1003",-5.12024142887523
"1004",2.4877368599391
"1005",1.24122367548758
"1006",6.31423843171865
"1007",-3.03073938144468
"1008",-2.86981859223793
"1009",-1.74744587816133
"1010",-1.28466789327243
"1011",-1.72054649973573
"1012",-3.54663651267776
"1013",-0.560976520730753
"1014",-2.88029849596277
"1015",-0.67230767814148
"1016",-4.17302716953917
"1017",-1.39914868894844
"1018",0.0535330086959114
"1019",0.0807107381039263
"1020",-0.47178094332428
"1021",-0.742964983441134
"1022",-3.3692197501596
"1023",-1.75064788311022
"1024",-0.336825371500955
"1025",-2.01371276896004
"1026",-1.63907168058901
"1027",-1.58631617794365
"1028",-4.05925677192197
"1029",4.41010842472475
"1030",3.34535143974647
"1031",-4.46703403514042
"1032",0.96615475803549
"1033",-4.03563632854033
"1034",-1.04599267284642
"1035",-3.82781345797952
"1036",-2.63971941099733
"1037",-3.7177973054154
"1038",-4.46975817140702
"1039",-0.719562292892697
"1040",-0.245514171520337
"1041",-3.30941256412956
"1042",0.439686031803296
"1043",-1.63345496547664
"1044",-1.86911088536995
"1045",-3.26137310949206
"1046",3.87322981262752
"1047",10.963069275998
"1048",-1.16152128343718
"1049",-0.450380455710228
"1050",1.04660907762006
"1051",2.8771278670084
"1052",2.12922573699634
"1053",7.83663655572981
"1054",2.24525650589259
"1055",8.57482631311377
"1056",-0.129939480482594
"1057",1.00081162081925
"1058",-0.273806710802981
"1059",1.24382957311747
"1060",-0.137473729477859
"1061",-2.09761417722217
"1062",-0.189290932676519
"1063",-0.162966622195013
"1064",3.46496767235425
"1065",1.753675030954
"1066",2.08371054304152
"1067",-3.00712114850524
"1068",1.26633614658771
"1069",0.214592442162044
"1070",-1.05322409127545
"1071",-0.603820741161628
"1072",-3.17373898554127
"1073",0.389761079204591
"1074",0.844394582319918
"1075",-5.97673224778857
"1076",7.99434762806437
"1077",1.75930324476511
"1078",-1.82219996325476
"1079",0.0862286855861871
"1080",-1.04412288242168
"1081",1.5839519169461
"1082",5.85010671493178
"1083",-0.202833611767558
"1084",-2.69614580286348
"1085",-1.97212970073202
"1086",1.8952388835132
"1087",-5.74393763155678
"1088",-3.19108750081348
"1089",-3.87414208246802
"1090",-1.46849226088231
"1091",-0.469855732803193
"1092",0.371632553662167
"1093",-5.08840528069359
"1094",0.112945130138719
"1095",0.949488099808917
"1096",1.5258014984992
"1097",-1.61081980278393
"1098",-1.94883245545381
"1099",1.83074997313296
"1100",-3.29188334857069
"1101",-0.70556942806883
"1102",2.54918091003194
"1103",-3.49091487126348
"1104",-5.96039762125815
"1105",-1.83168790369352
"1106",-2.89546627922828
"1107",-6.1033511607859
"1108",-4.84170476678996
"1109",3.09827953377856
"1110",2.16214660476391
"1111",-4.48362282312519
"1112",4.21912665828886
"1113",4.28026934637063
"1114",-4.87836504283435
"1115",3.23534882953122
"1116",-4.25449992195359
"1117",6.86872354746174
"1118",9.39296016569878
"1119",8.71344082343946
"1120",1.95224549106346
"1121",7.99392427851505
"1122",3.14495200579859
"1123",0.242391639933871
"1124",0.580863061850142
"1125",-1.55997949595457
"1126",1.42609969034154
"1127",-4.30762701683537
"1128",-1.01201578506801
"1129",1.05348614676791
"1130",5.39021721446129
"1131",-5.08342709392022
"1132",0.589898997654508
"1133",3.31931368410561
"1134",1.65407416515608
"1135",-1.57341490117992
"1136",4.62418325673865
"1137",2.74714022014359
"1138",4.57518871640256
"1139",-1.88919354787745
"1140",1.82300663510881
"1141",-1.23320850833892
"1142",-2.21922171166224
"1143",1.75893995857718
"1144",-5.00705789064728
"1145",9.59153370385681
"1146",5.01263410592829
"1147",-2.91685759982217
"1148",1.09304600706152
"1149",-4.66839832735459
"1150",-0.600148568932861
"1151",-1.09862569948145
"1152",5.03775616608643
"1153",-0.758917111476034
"1154",0.94209792557089
"1155",6.55832239839187
"1156",1.79444744696122
"1157",0.816275937860512
"1158",-2.78299396904285
"1159",-2.52720695724564
"1160",-2.93659989998895
"1161",6.52800116520836
"1162",-4.12932557076179
"1163",-4.9851556093916
"1164",-4.44826792181085
"1165",-2.83917150915843
"1166",2.08801032154493
"1167",-3.95735196003884
"1168",-4.6421800129478
"1169",0.618464006782309
"1170",6.98913648989303
"1171",6.5278447754125
"1172",2.9219488133865
"1173",-0.180156669872201
"1174",-0.265756745262976
"1175",4.73822485280246
"1176",6.19372104096469
