"","x"
"1172",6.16958677685951
"1173",-1.34041322314049
"1174",-1.3104132231405
"1175",3.87958677685951
"1176",6.42958677685951
"1177",-2.3204132231405
"1178",-2.2504132231405
"1179",-0.750413223140496
"1180",6.92958677685951
"1181",3.1595867768595
"1182",-3.2004132231405
"1183",9.73958677685951
"1184",5.4195867768595
"1185",-0.130413223140495
"1186",6.1495867768595
"1187",2.9695867768595
"1188",0.249586776859505
"1189",-0.360413223140496
"1190",-0.690413223140494
"1191",-2.8104132231405
"1192",-2.39041322314049
"1193",0.339586776859505
"1194",6.91958677685951
"1195",-5.53041322314049
"1196",3.41958677685951
"1197",1.2395867768595
"1198",-1.2404132231405
"1199",-1.07041322314049
"1200",3.63958677685951
"1201",-3.8404132231405
"1202",1.0595867768595
"1203",-1.87041322314049
"1204",3.03958677685951
"1205",2.8995867768595
"1206",-1.4104132231405
"1207",2.34958677685951
"1208",1.8095867768595
"1209",-6.96041322314049
"1210",4.17958677685951
"1211",1.8595867768595
"1212",-4.66041322314049
"1213",-0.450413223140494
"1214",-0.910413223140495
"1215",-4.2204132231405
"1216",-1.6304132231405
"1217",-1.9904132231405
"1218",-1.18041322314049
"1219",2.51958677685951
"1220",8.4495867768595
"1221",-1.8304132231405
"1222",3.6295867768595
"1223",10.1495867768595
"1224",-1.67041322314049
"1225",-3.27041322314049
"1226",5.01958677685951
"1227",-0.170413223140496
"1228",4.0495867768595
"1229",-4.40041322314049
"1230",-1.6804132231405
"1231",0.0195867768595051
"1232",-2.07041322314049
"1233",-5.91041322314049
"1234",-0.110413223140496
"1235",3.81958677685951
"1236",-6.7804132231405
"1237",2.55958677685951
"1238",0.679586776859505
"1239",1.1095867768595
"1240",0.649586776859504
"1241",0.909586776859506
"1242",1.16958677685951
"1243",-3.03041322314049
"1244",-0.440413223140494
"1245",-1.91041322314049
"1246",4.5795867768595
"1247",0.219586776859504
"1248",-4.3904132231405
"1249",-3.0604132231405
"1250",-1.3504132231405
"1251",-1.6104132231405
"1252",-3.1204132231405
"1253",-3.8904132231405
"1254",-3.9904132231405
"1255",-4.9304132231405
"1256",-5.40041322314049
"1257",-4.8204132231405
"1258",2.3095867768595
"1259",0.249586776859505
"1260",0.269586776859505
"1261",0.689586776859505
"1262",0.309586776859504
"1263",-2.2604132231405
"1264",1.9395867768595
"1265",0.409586776859506
"1266",-0.620413223140496
"1267",0.199586776859505
"1268",-2.24041322314049
"1269",0.809586776859504
"1270",-1.6404132231405
"1271",-1.24041322314049
"1272",-1.1004132231405
"1273",-4.73041322314049
"1274",1.54958677685951
"1275",-0.900413223140495
"1276",-6.1004132231405
"1277",-3.7104132231405
"1278",2.91958677685951
"1279",-1.16041322314049
"1280",-3.0004132231405
"1281",-4.49041322314049
"1282",-4.4404132231405
"1283",-1.83041322314049
"1284",-1.36041322314049
"1285",-0.950413223140496
"1286",-1.77041322314049
"1287",-3.6404132231405
"1288",2.9395867768595
"1289",-0.620413223140496
"1290",-1.4504132231405
"1291",-6.04041322314049
"1292",-2.18041322314049
"1293",-0.0804132231404946
"1294",-2.8404132231405
"1295",-4.7604132231405
"1296",-2.1604132231405
"1297",-1.1404132231405
"1298",-4.9304132231405
"1299",-0.770413223140494
"1300",-4.8104132231405
"1301",-4.9004132231405
"1302",-4.0604132231405
"1303",-1.5104132231405
"1304",-4.17041322314049
"1305",-3.5104132231405
"1306",-2.67041322314049
"1307",5.6995867768595
"1308",-2.66041322314049
"1309",-2.0304132231405
"1310",-4.1504132231405
"1311",-0.0404132231404954
"1312",0.189586776859505
"1313",-2.02041322314049
"1314",-0.820413223140495
"1315",-2.47041322314049
"1316",0.0895867768595053
"1317",0.999586776859505
"1318",0.249586776859504
"1319",-0.400413223140495
"1320",-0.970413223140495
"1321",-1.00041322314049
"1322",0.119586776859505
"1323",1.5495867768595
"1324",3.4995867768595
"1325",-4.06041322314049
"1326",3.2095867768595
"1327",-3.4304132231405
"1328",3.0895867768595
"1329",-1.44041322314049
"1330",-0.960413223140495
"1331",-0.200413223140496
"1332",2.8195867768595
"1333",-1.32041322314049
"1334",-2.00041322314049
"1335",-0.740413223140497
"1336",2.2495867768595
"1337",-4.3504132231405
"1338",-2.4204132231405
"1339",-1.6404132231405
"1340",-0.290413223140495
"1341",-4.6904132231405
"1342",-2.21041322314049
"1343",0.339586776859505
"1344",-2.38041322314049
"1345",-4.0804132231405
"1346",0.749586776859505
"1347",0.509586776859505
"1348",-1.01041322314049
"1349",-3.25041322314049
"1350",0.419586776859505
"1351",-1.36041322314049
"1352",-1.09041322314049
"1353",1.5395867768595
"1354",-1.8404132231405
"1355",-2.6004132231405
"1356",1.4995867768595
"1357",-1.7804132231405
"1358",-0.470413223140495
"1359",-5.16041322314049
"1360",-1.1304132231405
"1361",-2.0904132231405
"1362",-6.8804132231405
"1363",-4.7804132231405
"1364",0.389586776859504
"1365",-6.1004132231405
"1366",-0.980413223140495
"1367",-4.61041322314049
"1368",-3.08041322314049
"1369",-2.96041322314049
"1370",-3.1304132231405
"1371",-3.00041322314049
"1372",-3.36041322314049
"1373",-2.4804132231405
"1374",-1.07041322314049
"1375",-1.1204132231405
"1376",-0.780413223140496
"1377",0.259586776859505
"1378",-5.35041322314049
"1379",-0.150413223140497
"1380",-3.2904132231405
"1381",-0.530413223140494
"1382",6.8095867768595
"1383",-1.0304132231405
"1384",-6.3004132231405
"1385",-3.4004132231405
"1386",-1.58041322314049
"1387",-2.1604132231405
"1388",-2.42041322314049
"1389",-2.70041322314049
"1390",-2.74041322314049
"1391",-2.63041322314049
"1392",-5.8804132231405
"1393",-4.07041322314049
"1394",-2.3504132231405
"1395",-2.9304132231405
"1396",-2.0604132231405
"1397",-3.89041322314049
"1398",-0.260413223140494
"1399",-3.2404132231405
"1400",-3.1704132231405
"1401",0.0295867768595048
"1402",-3.0404132231405
"1403",0.559586776859506
"1404",-6.50041322314049
"1405",-0.290413223140495
"1406",1.48958677685951
"1407",-4.01041322314049
"1408",0.809586776859506
"1409",-0.990413223140495
"1410",-0.570413223140497
"1411",-4.3704132231405
"1412",-0.470413223140495
"1413",-2.8104132231405
"1414",-0.170413223140496
"1415",2.7095867768595
"1416",-5.7904132231405
"1417",-0.180413223140496
"1418",-3.6704132231405
"1419",0.369586776859505
"1420",-0.0804132231404964
"1421",-5.7004132231405
"1422",-4.1304132231405
"1423",-3.3404132231405
"1424",-2.5504132231405
"1425",-1.15041322314049
"1426",0.199586776859505
"1427",-2.4604132231405
"1428",1.1295867768595
"1429",-3.4304132231405
"1430",-2.6004132231405
"1431",-0.540413223140495
"1432",0.179586776859503
"1433",-5.0104132231405
"1434",-4.7104132231405
"1435",-0.760413223140494
"1436",-1.8804132231405
"1437",-1.36041322314049
"1438",0.309586776859504
"1439",0.379586776859504
"1440",0.129586776859504
"1441",-3.6904132231405
"1442",-4.47041322314049
"1443",-0.450413223140496
"1444",-4.41041322314049
"1445",-5.0504132231405
"1446",-3.1804132231405
"1447",-3.2204132231405
"1448",-3.45041322314049
"1449",-3.12041322314049
"1450",-4.3404132231405
"1451",-3.7104132231405
"1452",-5.8504132231405
"1453",0.419586776859505
"1454",0.539586776859505
"1455",0.0395867768595046
"1456",0.979586776859504
"1457",0.909586776859504
"1458",-2.9804132231405
"1459",0.0695867768595058
"1460",-1.62041322314049
"1461",-6.48041322314049
"1462",-0.520413223140494
"1463",-0.730413223140495
"1464",-5.0404132231405
"1465",-5.16041322314049
"1466",-1.8704132231405
"1467",2.5295867768595
"1468",1.41958677685951
"1469",-3.65041322314049
"1470",-3.2904132231405
"1471",-2.78041322314049
"1472",-3.32041322314049
"1473",-3.04041322314049
"1474",-3.59041322314049
"1475",-4.40041322314049
"1476",-1.52041322314049
"1477",-1.0304132231405
"1478",-5.2504132231405
"1479",1.3895867768595
"1480",0.319586776859504
"1481",-2.35041322314049
"1482",-5.7204132231405
"1483",-4.50041322314049
"1484",-3.9304132231405
"1485",-5.82041322314049
"1486",-1.4204132231405
"1487",-5.70041322314049
"1488",-5.10041322314049
"1489",-4.9804132231405
"1490",-4.90041322314049
"1491",1.5495867768595
"1492",-4.35041322314049
"1493",1.2895867768595
"1494",2.01958677685951
"1495",-5.1604132231405
"1496",-4.9304132231405
"1497",-0.530413223140496
"1498",-6.6004132231405
"1499",-4.33041322314049
"1500",-5.1404132231405
"1501",1.6595867768595
"1502",0.879586776859504
"1503",-5.8104132231405
"1504",-3.94041322314049
"1505",-3.5004132231405
"1506",-3.1304132231405
"1507",-3.94041322314049
"1508",-0.750413223140495
"1509",-1.8804132231405
"1510",-2.8904132231405
"1511",4.72958677685951
"1512",-2.08041322314049
"1513",-2.4904132231405
"1514",-1.59041322314049
"1515",-5.7404132231405
"1516",-2.43041322314049
"1517",-3.79041322314049
"1518",-2.2904132231405
"1519",-2.3404132231405
"1520",-5.1304132231405
"1521",-0.0104132231404961
"1522",-2.6404132231405
"1523",-1.32041322314049
"1524",-3.3904132231405
"1525",-3.5504132231405
"1526",0.789586776859505
"1527",-0.730413223140495
"1528",-6.78041322314049
"1529",-1.2204132231405
"1530",-1.1104132231405
"1531",1.83958677685951
"1532",-0.450413223140496
"1533",-0.610413223140496
"1534",-4.7604132231405
"1535",-5.43041322314049
"1536",-1.4304132231405
"1537",-5.92041322314049
"1538",-4.5204132231405
"1539",1.14958677685951
"1540",2.2195867768595
"1541",2.5195867768595
"1542",-3.7604132231405
"1543",-3.8904132231405
"1544",-3.1004132231405
"1545",-3.0904132231405
"1546",-2.52041322314049
"1547",-1.49041322314049
"1548",-6.0504132231405
"1549",-5.6904132231405
"1550",1.87958677685951
"1551",-5.32041322314049
"1552",-5.5004132231405
"1553",-2.0804132231405
"1554",-2.4304132231405
"1555",1.1095867768595
"1556",-4.55041322314049
"1557",0.519586776859505
"1558",-0.470413223140495
"1559",-4.8204132231405
"1560",-1.76041322314049
"1561",-6.0604132231405
"1562",-0.150413223140495
"1563",-1.0404132231405
"1564",-6.82041322314049
"1565",-3.4004132231405
"1566",-5.08041322314049
"1567",-5.0304132231405
"1568",1.65958677685951
"1569",0.299586776859504
"1570",0.689586776859505
"1571",0.499586776859504
"1572",0.669586776859504
"1573",0.529586776859505
"1574",2.2195867768595
"1575",-4.3904132231405
"1576",-4.0904132231405
"1577",-4.4704132231405
"1578",2.03958677685951
"1579",-4.0704132231405
"1580",0.429586776859503
"1581",0.129586776859504
"1582",0.0895867768595053
"1583",-5.23041322314049
"1584",1.75958677685951
"1585",0.359586776859507
"1586",3.00958677685951
"1587",-0.0204132231404959
"1588",0.129586776859504
"1589",-4.90041322314049
"1590",1.8795867768595
"1591",-0.530413223140494
"1592",0.339586776859504
"1593",1.1395867768595
"1594",-0.310413223140495
"1595",-0.120413223140496
"1596",-4.3604132231405
"1597",-4.7904132231405
"1598",-4.66041322314049
"1599",-1.82041322314049
"1600",-1.92041322314049
"1601",-1.7604132231405
"1602",-0.100413223140494
"1603",-1.50041322314049
"1604",0.469586776859504
"1605",-0.270413223140496
"1606",-7.09041322314049
"1607",1.46958677685951
"1608",-4.42041322314049
"1609",-5.8904132231405
"1610",0.959586776859505
"1611",-1.0604132231405
"1612",-0.360413223140496
"1613",-2.44041322314049
"1614",0.899586776859506
"1615",-5.0404132231405
"1616",-0.700413223140496
"1617",0.919586776859504
"1618",-2.3604132231405
"1619",-2.5504132231405
"1620",-1.4704132231405
"1621",-2.0804132231405
"1622",0.0595867768595042
"1623",-3.0104132231405
"1624",0.349586776859505
"1625",0.609586776859505
"1626",-4.3904132231405
"1627",-5.15041322314049
"1628",-0.0704132231404948
"1629",-4.67041322314049
"1630",-0.870413223140494
"1631",-5.32041322314049
"1632",-5.0404132231405
"1633",-4.87041322314049
"1634",0.949586776859505
"1635",2.1695867768595
"1636",-4.03041322314049
"1637",-4.52041322314049
"1638",-5.4804132231405
"1639",-4.69041322314049
"1640",-4.49041322314049
"1641",2.1095867768595
"1642",2.5595867768595
"1643",-4.8104132231405
"1644",2.6795867768595
"1645",-1.90041322314049
"1646",-2.0704132231405
"1647",0.769586776859505
"1648",1.1895867768595
"1649",1.6095867768595
"1650",0.159586776859506
"1651",-3.49041322314049
"1652",-3.7104132231405
"1653",0.889586776859504
"1654",-6.2104132231405
"1655",-2.1604132231405
"1656",-2.18041322314049
"1657",-2.0404132231405
"1658",-2.5404132231405
"1659",-2.6404132231405
"1660",-2.8904132231405
"1661",-5.0704132231405
"1662",-5.25041322314049
"1663",-1.1804132231405
"1664",-4.5504132231405
"1665",-0.940413223140496
"1666",1.34958677685951
"1667",2.3095867768595
"1668",-0.920413223140494
"1669",-4.2404132231405
"1670",-4.2904132231405
"1671",-0.780413223140494
"1672",-0.940413223140496
"1673",-0.700413223140496
"1674",-5.7904132231405
"1675",0.0195867768595051
"1676",1.3795867768595
"1677",0.209586776859505
"1678",0.109586776859505
"1679",-4.5204132231405
"1680",0.979586776859506
"1681",-1.1804132231405
"1682",-1.4304132231405
"1683",0.539586776859505
"1684",-4.35041322314049
"1685",-5.1404132231405
"1686",-5.9604132231405
"1687",-5.0104132231405
"1688",-4.6604132231405
"1689",-5.19041322314049
"1690",-5.23041322314049
"1691",1.6495867768595
"1692",1.4395867768595
"1693",0.229586776859504
"1694",-4.29041322314049
"1695",-5.6404132231405
"1696",-1.5504132231405
"1697",-5.25041322314049
"1698",0.319586776859504
"1699",-0.880413223140494
"1700",-0.490413223140495
"1701",-1.03041322314049
"1702",-0.890413223140495
"1703",-0.800413223140495
"1704",-0.900413223140495
"1705",-0.730413223140495
"1706",-1.1404132231405
"1707",-0.290413223140495
"1708",-1.5504132231405
"1709",-0.570413223140496
"1710",-1.23041322314049
"1711",-0.140413223140495
"1712",-0.940413223140496
"1713",-0.350413223140496
"1714",-0.590413223140495
"1715",-1.55041322314049
"1716",-1.8004132231405
"1717",-3.9904132231405
"1718",0.269586776859505
"1719",-0.980413223140495
"1720",-0.690413223140496
"1721",-0.710413223140495
"1722",-3.6504132231405
"1723",-3.2504132231405
"1724",0.679586776859505
"1725",-0.160413223140495
"1726",-3.9604132231405
"1727",-1.97041322314049
"1728",-3.8404132231405
"1729",-0.870413223140495
"1730",0.929586776859505
"1731",-0.0704132231404948
"1732",-2.32041322314049
"1733",-4.04041322314049
"1734",-1.7304132231405
"1735",-1.1304132231405
"1736",0.219586776859504
"1737",-1.5204132231405
"1738",-2.90041322314049
"1739",-2.58041322314049
"1740",-1.6804132231405
"1741",-0.810413223140495
"1742",-3.71041322314049
"1743",-1.24041322314049
"1744",-0.560413223140493
"1745",-0.610413223140495
"1746",-0.880413223140495
"1747",0.319586776859504
"1748",-0.360413223140496
"1749",-0.820413223140495
"1750",-2.96041322314049
"1751",0.129586776859504
"1752",-0.970413223140495
"1753",-0.460413223140495
"1754",-2.25041322314049
"1755",-2.0804132231405
"1756",0.479586776859504
"1757",-0.810413223140495
"1758",-2.55041322314049
"1759",0.369586776859505
"1760",-1.01041322314049
"1761",-0.280413223140496
"1762",-0.360413223140496
"1763",-0.690413223140496
"1764",-2.22041322314049
"1765",-4.24041322314049
"1766",-3.5604132231405
"1767",-0.330413223140495
"1768",-0.000413223140494523
"1769",-1.26041322314049
"1770",-1.9104132231405
"1771",-0.160413223140495
"1772",-2.17041322314049
"1773",-0.250413223140495
"1774",-0.890413223140495
"1775",-2.16041322314049
"1776",-0.560413223140495
"1777",-0.0704132231404948
"1778",0.00958677685950526
"1779",-0.110413223140496
"1780",0.139586776859504
"1781",0.279586776859505
"1782",-0.290413223140495
"1783",-0.220413223140495
"1784",0.729586776859504
"1785",-0.400413223140497
"1786",0.429586776859505
"1787",-0.410413223140495
"1788",-3.6604132231405
"1789",-0.730413223140493
"1790",-3.25041322314049
"1791",-0.0804132231404946
"1792",-0.530413223140496
"1793",-1.29041322314049
"1794",-0.0704132231404966
"1795",0.0895867768595053
"1796",-2.73041322314049
"1797",0.169586776859505
"1798",-0.270413223140494
"1799",-1.68041322314049
"1800",-0.260413223140496
"1801",-0.200413223140494
"1802",-0.560413223140495
"1803",-2.0804132231405
"1804",-3.25041322314049
"1805",-1.87041322314049
"1806",-3.02041322314049
"1807",-1.07041322314049
"1808",-0.840413223140496
"1809",-0.290413223140495
"1810",-0.520413223140496
"1811",0.269586776859505
"1812",-0.490413223140495
"1813",-0.540413223140495
"1814",-0.230413223140495
"1815",-0.840413223140494
"1816",-0.650413223140495
"1817",-0.360413223140496
"1818",-3.36041322314049
"1819",-0.830413223140496
"1820",-0.0204132231404941
"1821",-0.170413223140496
"1822",-0.590413223140494
"1823",-0.910413223140495
"1824",-3.38041322314049
"1825",-4.28041322314049
"1826",-4.0404132231405
"1827",1.1995867768595
"1828",-0.590413223140494
"1829",-1.07041322314049
"1830",0.409586776859506
"1831",-5.82041322314049
"1832",0.609586776859505
"1833",-4.37041322314049
"1834",-4.5004132231405
"1835",-4.2304132231405
"1836",-2.6904132231405
"1837",-3.23041322314049
"1838",-4.4904132231405
"1839",-3.93041322314049
"1840",-0.700413223140496
"1841",0.269586776859505
"1842",-4.8404132231405
"1843",1.89958677685951
"1844",-0.290413223140495
"1845",-1.95041322314049
"1846",-4.06041322314049
"1847",-3.3304132231405
"1848",0.219586776859504
"1849",0.109586776859505
"1850",-2.3404132231405
"1851",-5.5504132231405
"1852",-0.0204132231404959
"1853",0.679586776859505
"1854",1.48958677685951
"1855",-0.270413223140494
"1856",0.459586776859505
"1857",0.459586776859505
"1858",-3.6004132231405
"1859",-5.26041322314049
"1860",1.2695867768595
"1861",-0.0704132231404948
"1862",-4.0204132231405
"1863",-4.6004132231405
"1864",-0.400413223140495
"1865",-5.85041322314049
"1866",-1.23041322314049
"1867",-0.0304132231404957
"1868",1.6795867768595
"1869",-3.6704132231405
"1870",-5.20041322314049
"1871",-4.78041322314049
"1872",2.2295867768595
"1873",0.389586776859504
"1874",0.0995867768595051
"1875",0.909586776859506
"1876",-5.0804132231405
"1877",-3.05041322314049
"1878",-6.77041322314049
"1879",-0.150413223140497
"1880",-0.190413223140494
"1881",-6.0504132231405
"1882",-0.640413223140495
"1883",0.449586776859505
"1884",0.139586776859506
"1885",0.449586776859505
"1886",-0.310413223140495
"1887",-4.3904132231405
"1888",1.4395867768595
"1889",-5.3204132231405
"1890",-0.480413223140495
"1891",-3.8104132231405
"1892",-5.79041322314049
"1893",-0.730413223140497
"1894",0.569586776859506
"1895",1.32958677685951
"1896",-0.260413223140496
"1897",0.139586776859506
"1898",2.97958677685951
"1899",0.0195867768595051
"1900",1.9095867768595
"1901",0.419586776859505
"1902",0.0895867768595036
"1903",-0.120413223140496
"1904",-0.570413223140495
"1905",-0.760413223140496
"1906",-1.13041322314049
"1907",0.649586776859504
"1908",-1.1504132231405
"1909",-3.77041322314049
"1910",-4.82041322314049
"1911",1.6495867768595
"1912",-5.8604132231405
"1913",-6.27041322314049
"1914",1.1495867768595
"1915",0.309586776859504
"1916",1.51958677685951
"1917",1.6595867768595
"1918",-0.260413223140494
"1919",-0.560413223140495
"1920",-0.350413223140496
"1921",-0.780413223140496
"1922",-0.610413223140496
"1923",-1.1304132231405
"1924",-0.260413223140494
"1925",-0.730413223140495
"1926",-0.230413223140495
"1927",-0.0304132231404939
"1928",-0.0404132231404954
"1929",-0.240413223140495
"1930",-2.7604132231405
"1931",-0.660413223140495
"1932",-2.8604132231405
"1933",-2.4704132231405
"1934",-1.6104132231405
"1935",-1.8704132231405
"1936",-1.67041322314049
"1937",-2.32041322314049
"1938",-2.9704132231405
"1939",-1.8704132231405
"1940",-2.2104132231405
"1941",-1.62041322314049
"1942",-0.160413223140496
"1943",-5.2404132231405
"1944",-5.41041322314049
"1945",-4.6504132231405
"1946",-4.5104132231405
"1947",-5.31041322314049
"1948",-5.1804132231405
"1949",-6.03041322314049
"1950",0.509586776859505
"1951",1.34958677685951
"1952",-0.940413223140496
"1953",1.5895867768595
"1954",0.729586776859506
"1955",1.54958677685951
"1956",0.189586776859503
"1957",2.08958677685951
"1958",-0.970413223140495
"1959",1.1095867768595
"1960",-2.1504132231405
"1961",-1.7204132231405
"1962",-1.2404132231405
"1963",-2.5504132231405
"1964",-3.8504132231405
"1965",3.22958677685951
"1966",-3.0404132231405
"1967",-2.7104132231405
"1968",-1.9604132231405
"1969",-1.89041322314049
"1970",-3.0804132231405
"1971",2.1895867768595
"1972",0.0895867768595053
"1973",-0.800413223140495
"1974",0.879586776859506
"1975",1.7195867768595
"1976",-0.0704132231404948
"1977",1.90958677685951
"1978",0.469586776859504
"1979",-4.99041322314049
"1980",0.289586776859505
"1981",0.379586776859506
"1982",0.569586776859506
"1983",0.269586776859503
"1984",0.399586776859506
"1985",0.449586776859505
"1986",0.649586776859506
"1987",0.179586776859503
"1988",0.619586776859505
"1989",-4.6004132231405
"1990",1.3395867768595
"1991",0.129586776859506
"1992",0.399586776859504
"1993",-5.0304132231405
"1994",1.82958677685951
"1995",0.849586776859505
"1996",0.589586776859505
"1997",0.319586776859504
"1998",-0.470413223140495
"1999",-0.500413223140495
"2000",-3.58041322314049
"2001",0.459586776859506
"2002",1.15958677685951
"2003",-5.3804132231405
"2004",-0.0904132231404944
"2005",0.409586776859504
"2006",-4.7504132231405
"2007",-0.640413223140495
"2008",-3.2304132231405
"2009",-4.8504132231405
"2010",-0.100413223140496
"2011",-2.37041322314049
"2012",-0.620413223140496
"2013",0.719586776859504
"2014",0.589586776859505
"2015",-4.5004132231405
"2016",-4.35041322314049
"2017",0.0995867768595051
"2018",0.869586776859505
"2019",-0.440413223140494
"2020",-0.150413223140495
"2021",-0.850413223140495
"2022",-1.2204132231405
"2023",-1.49041322314049
"2024",0.269586776859503
"2025",-0.530413223140496
"2026",-2.6904132231405
"2027",-1.3104132231405
"2028",-0.140413223140495
"2029",-2.96041322314049
"2030",-0.320413223140495
"2031",-0.640413223140495
"2032",-1.3004132231405
"2033",0.739586776859504
"2034",-0.0504132231404952
"2035",-0.170413223140496
"2036",0.909586776859506
"2037",1.49958677685951
"2038",-5.22041322314049
"2039",-4.8304132231405
"2040",-4.91041322314049
"2041",-0.840413223140494
"2042",-5.49041322314049
"2043",0.449586776859505
"2044",2.01958677685951
"2045",7.42958677685951
"2046",7.1095867768595
"2047",6.7095867768595
"2048",6.9495867768595
"2049",6.24958677685951
"2050",7.1795867768595
"2051",4.3295867768595
"2052",-0.790413223140495
"2053",6.1395867768595
"2054",7.0795867768595
"2055",3.89958677685951
"2056",8.81958677685951
"2057",6.6195867768595
"2058",7.4595867768595
"2059",5.1995867768595
"2060",7.3395867768595
"2061",6.39958677685951
"2062",8.2795867768595
"2063",5.3595867768595
"2064",7.5795867768595
"2065",8.8495867768595
"2066",5.99958677685951
"2067",8.0595867768595
"2068",6.34958677685951
"2069",4.56958677685951
"2070",6.54958677685951
"2071",3.7395867768595
"2072",7.1895867768595
"2073",6.8595867768595
"2074",8.8395867768595
"2075",4.8095867768595
"2076",7.6495867768595
"2077",4.40958677685951
"2078",3.59958677685951
"2079",6.9795867768595
"2080",5.2095867768595
"2081",-2.05041322314049
"2082",4.90958677685951
"2083",-1.83041322314049
"2084",-1.86041322314049
"2085",-3.91041322314049
"2086",-2.08041322314049
"2087",-3.87041322314049
"2088",-1.66041322314049
"2089",-2.19041322314049
"2090",8.8095867768595
"2091",4.3595867768595
"2092",-2.30041322314049
"2093",-2.46041322314049
"2094",-3.3904132231405
"2095",-5.1304132231405
"2096",-2.99041322314049
"2097",-4.31041322314049
"2098",-5.19041322314049
"2099",-4.6404132231405
"2100",-5.50041322314049
"2101",-5.0604132231405
"2102",-2.21041322314049
"2103",-5.4704132231405
"2104",-3.0104132231405
"2105",-2.0604132231405
"2106",-3.6904132231405
"2107",-3.34041322314049
"2108",-3.0504132231405
"2109",-5.46041322314049
"2110",7.00958677685951
"2111",-0.450413223140494
"2112",5.3695867768595
"2113",5.92958677685951
"2114",0.599586776859505
"2115",4.24958677685951
"2116",-1.38041322314049
"2117",3.0395867768595
"2118",5.1995867768595
"2119",0.679586776859505
"2120",2.99958677685951
"2121",7.98958677685951
"2122",2.05958677685951
"2123",0.939586776859503
"2124",4.6695867768595
"2125",0.859586776859505
"2126",0.719586776859504
"2127",-4.3904132231405
"2128",-3.65041322314049
"2129",2.6395867768595
"2130",-2.8004132231405
"2131",4.65958677685951
"2132",-0.720413223140495
"2133",5.74958677685951
"2134",2.7395867768595
"2135",6.55958677685951
"2136",-0.0804132231404946
"2137",2.1595867768595
"2138",-1.74041322314049
"2139",5.39958677685951
"2140",5.2795867768595
"2141",-1.7004132231405
"2142",-1.0604132231405
"2143",5.9795867768595
"2144",-2.62041322314049
"2145",-4.1904132231405
"2146",3.56958677685951
"2147",2.90958677685951
"2148",-0.570413223140495
"2149",-0.600413223140496
"2150",-6.16041322314049
"2151",-0.500413223140495
"2152",0.789586776859505
"2153",-1.09041322314049
"2154",-3.2904132231405
"2155",0.389586776859504
"2156",-3.6004132231405
"2157",-3.37041322314049
"2158",-3.2804132231405
"2159",0.489586776859506
"2160",-3.76041322314049
"2161",0.479586776859506
"2162",-1.62041322314049
"2163",-4.5004132231405
"2164",-0.270413223140494
"2165",2.2995867768595
"2166",-0.400413223140495
"2167",-1.1904132231405
"2168",0.349586776859505
"2169",-3.84041322314049
"2170",-2.27041322314049
"2171",4.7595867768595
"2172",-2.6604132231405
"2173",-2.9304132231405
"2174",-4.6804132231405
"2175",-4.29041322314049
"2176",-7.4704132231405
"2177",-7.2504132231405
"2178",-0.280413223140494
"2179",0.199586776859505
"2180",-0.200413223140496
"2181",-2.9604132231405
"2182",5.2895867768595
"2183",2.6995867768595
"2184",-1.4204132231405
"2185",-0.0904132231404944
"2186",-1.5004132231405
"2187",0.229586776859504
"2188",-0.390413223140495
"2189",-0.570413223140495
"2190",-0.360413223140494
"2191",6.40958677685951
"2192",1.76958677685951
"2193",1.87958677685951
"2194",1.8995867768595
"2195",0.0895867768595053
"2196",-4.1004132231405
"2197",-3.5004132231405
"2198",1.9195867768595
"2199",1.3995867768595
"2200",2.4595867768595
"2201",3.4095867768595
"2202",-3.20041322314049
"2203",4.40958677685951
"2204",3.1895867768595
"2205",4.05958677685951
"2206",2.2995867768595
"2207",4.01958677685951
"2208",4.39958677685951
"2209",2.1995867768595
"2210",2.1295867768595
"2211",-1.7104132231405
"2212",3.5995867768595
"2213",3.2895867768595
"2214",3.74958677685951
"2215",-0.410413223140495
"2216",-1.9504132231405
"2217",3.40958677685951
"2218",1.5595867768595
"2219",-5.6304132231405
"2220",1.74958677685951
"2221",3.2995867768595
"2222",1.16958677685951
"2223",2.6295867768595
"2224",2.5295867768595
"2225",1.6195867768595
"2226",1.1895867768595
"2227",7.2495867768595
"2228",4.71958677685951
"2229",-0.500413223140495
"2230",1.7995867768595
"2231",0.719586776859506
"2232",7.6995867768595
"2233",7.07958677685951
"2234",0.359586776859505
"2235",-0.680413223140494
"2236",6.33958677685951
"2237",8.1395867768595
"2238",5.30958677685951
"2239",-0.0204132231404959
"2240",7.83958677685951
"2241",2.9495867768595
"2242",2.65958677685951
"2243",4.2095867768595
"2244",5.09958677685951
"2245",1.92958677685951
"2246",-0.940413223140496
"2247",-1.41041322314049
"2248",-0.410413223140496
"2249",0.329586776859506
"2250",0.569586776859504
"2251",0.549586776859504
"2252",8.01958677685951
"2253",-4.96041322314049
"2254",-1.9704132231405
"2255",-0.0704132231404948
"2256",0.769586776859505
"2257",7.2395867768595
"2258",8.91958677685951
"2259",-5.3604132231405
"2260",3.62958677685951
"2261",1.1395867768595
"2262",-1.07041322314049
"2263",-5.02041322314049
"2264",7.13958677685951
"2265",-3.98041322314049
"2266",-1.7904132231405
"2267",2.15958677685951
"2268",6.91958677685951
"2269",2.2895867768595
"2270",3.26958677685951
"2271",2.84958677685951
"2272",-1.36041322314049
"2273",4.49958677685951
"2274",4.49958677685951
