"","x"
"796",-3.74044864226682
"797",1.07955135773318
"798",2.85955135773318
"799",-2.52044864226682
"800",-6.30044864226682
"801",-3.53044864226682
"802",-0.0204486422668229
"803",-4.30044864226682
"804",-0.0804486422668234
"805",-3.95044864226682
"806",0.999551357733177
"807",2.45955135773318
"808",1.62955135773318
"809",-3.42044864226682
"810",0.209551357733176
"811",-0.650448642266824
"812",1.95955135773318
"813",-0.490448642266823
"814",2.61955135773318
"815",1.80955135773318
"816",-0.150448642266824
"817",-3.84044864226682
"818",-3.94044864226682
"819",-1.11044864226682
"820",-3.75044864226682
"821",-3.53044864226682
"822",-3.71044864226682
"823",-2.29044864226682
"824",0.369551357733176
"825",-1.71044864226682
"826",-5.69044864226682
"827",1.54955135773318
"828",-3.38044864226682
"829",-4.89044864226682
"830",-1.00044864226682
"831",-0.770448642266823
"832",-1.42044864226682
"833",-4.60044864226682
"834",-4.67044864226682
"835",-0.360448642266823
"836",-0.0204486422668229
"837",-3.08044864226682
"838",1.98955135773318
"839",1.95955135773318
"840",-2.27044864226682
"841",-1.11044864226682
"842",-3.25044864226682
"843",-3.63044864226682
"844",0.629551357733176
"845",-5.13044864226682
"846",-0.710448642266824
"847",-0.740448642266823
"848",-3.28044864226682
"849",-4.98044864226682
"850",-5.11044864226682
"851",-1.28044864226682
"852",4.87955135773318
"853",-1.17044864226682
"854",-1.74044864226682
"855",5.56955135773318
"856",-5.77044864226682
"857",-3.77044864226682
"858",-0.760448642266823
"859",0.259551357733177
"860",0.0295513577331761
"861",-1.98044864226682
"862",-5.03044864226682
"863",-0.770448642266823
"864",-0.130448642266824
"865",0.699551357733176
"866",3.96955135773318
"867",0.599551357733176
"868",7.00955135773318
"869",-1.30044864226682
"870",0.779551357733176
"871",1.07955135773318
"872",-0.390448642266824
"873",-4.71044864226682
"874",1.40955135773318
"875",-1.20044864226682
"876",0.199551357733176
"877",5.73955135773318
"878",-2.64044864226682
"879",-0.560448642266824
"880",-0.430448642266823
"881",-0.170448642266823
"882",-0.270448642266823
"883",-0.360448642266823
"884",-1.44044864226682
"885",-0.510448642266823
"886",1.46955135773318
"887",2.49955135773318
"888",-5.09044864226682
"889",-0.220448642266824
"890",0.139551357733177
"891",11.3495513577332
"892",0.299551357733176
"893",2.25955135773318
"894",-4.90044864226682
"895",3.82955135773318
"896",-3.75044864226682
"897",-5.10044864226682
"898",2.08955135773318
"899",-3.59044864226682
"900",-3.67044864226682
"901",-4.78044864226682
"902",-4.78044864226682
"903",6.05955135773318
"904",-5.07044864226682
"905",9.08955135773317
"906",-2.19044864226682
"907",-0.370448642266824
"908",-4.47044864226682
"909",-0.750448642266823
"910",-4.01044864226682
"911",4.62955135773318
"912",-3.02044864226682
"913",-3.95044864226682
"914",-4.24044864226682
"915",-7.50044864226682
"916",-3.68044864226682
"917",-3.17044864226682
"918",-2.25044864226682
"919",-2.84044864226682
"920",-5.98044864226682
"921",-3.32044864226682
"922",3.83955135773318
"923",-1.77044864226682
"924",1.55955135773318
"925",0.509551357733177
"926",4.43955135773318
"927",-3.04044864226682
"928",-2.15044864226682
"929",-3.65044864226682
"930",-1.11044864226682
"931",1.83955135773318
"932",-3.36044864226682
"933",-3.44044864226682
"934",-3.11044864226682
"935",0.239551357733177
"936",0.389551357733177
"937",-4.65044864226682
"938",-4.44044864226682
"939",-4.58044864226682
"940",2.60955135773318
"941",10.1995513577332
"942",-0.210448642266824
"943",-4.21044864226682
"944",0.289551357733176
"945",-3.50044864226682
"946",0.489551357733177
"947",10.2395513577332
"948",-0.670448642266823
"949",-6.61044864226682
"950",0.739551357733177
"951",2.16955135773318
"952",2.06955135773318
"953",1.86955135773318
"954",9.02955135773318
"955",0.399551357733177
"956",8.55955135773318
"957",-2.22044864226682
"958",-0.910448642266823
"959",-4.70044864226682
"960",-0.680448642266823
"961",-6.28044864226682
"962",-3.01044864226682
"963",-1.18044864226682
"964",6.05955135773318
"965",2.95955135773318
"966",-0.500448642266823
"967",0.549551357733176
"968",-3.05044864226682
"969",-2.70044864226682
"970",2.02955135773318
"971",-4.41044864226682
